Pin  | Pinout file pin name                 | Schematics pin name                  | Schematics net name                  | Schematics net name with index      
BA50 | GXBL1D_TX_CH3n                       | GXBL1D_TX_CH3N                       | NC                                   | NC                                  
BA51 | GXBL1D_TX_CH3p                       | GXBL1D_TX_CH3P                       | NC                                   | NC                                  
AY44 | GXBL1D_RX_CH3n/GXBL1D_REFCLK3n       | GXBL1D_RX_CH3N/GXBL1D_REFCLK3N       | FEB_MX_R_N                           | FEB_MX_R_N<5>                       
AY45 | GXBL1D_RX_CH3p/GXBL1D_REFCLK3p       | GXBL1D_RX_CH3P/GXBL1D_REFCLK3P       | FEB_MX_R_P                           | FEB_MX_R_P<5>                       
BB48 | GXBL1D_TX_CH2n                       | GXBL1D_TX_CH2N                       | NC                                   | NC                                  
BB49 | GXBL1D_TX_CH2p                       | GXBL1D_TX_CH2P                       | NC                                   | NC                                  
BA46 | GXBL1D_RX_CH2n/GXBL1D_REFCLK2n       | GXBL1D_RX_CH2N/GXBL1D_REFCLK2N       | FEB_MX_R_N                           | FEB_MX_R_N<4>                       
BA47 | GXBL1D_RX_CH2p/GXBL1D_REFCLK2p       | GXBL1D_RX_CH2P/GXBL1D_REFCLK2P       | FEB_MX_R_P                           | FEB_MX_R_P<4>                       
BC50 | GXBL1D_TX_CH1n                       | GXBL1D_TX_CH1N                       | NC                                   | NC                                  
BC51 | GXBL1D_TX_CH1p                       | GXBL1D_TX_CH1P                       | NC                                   | NC                                  
BC46 | GXBL1D_RX_CH1n/GXBL1D_REFCLK1n       | GXBL1D_RX_CH1N/GXBL1D_REFCLK1N       | FEB_MX_R_N                           | FEB_MX_R_N<3>                       
BC47 | GXBL1D_RX_CH1p/GXBL1D_REFCLK1p       | GXBL1D_RX_CH1P/GXBL1D_REFCLK1P       | FEB_MX_R_P                           | FEB_MX_R_P<3>                       
BD48 | GXBL1D_TX_CH0n                       | GXBL1D_TX_CH0N                       | NC                                   | NC                                  
BD49 | GXBL1D_TX_CH0p                       | GXBL1D_TX_CH0P                       | NC                                   | NC                                  
BB44 | GXBL1D_RX_CH0n/GXBL1D_REFCLK0n       | GXBL1D_RX_CH0N/GXBL1D_REFCLK0N       | FEB_MX_R_N                           | FEB_MX_R_N<2>                       
BB45 | GXBL1D_RX_CH0p/GXBL1D_REFCLK0p       | GXBL1D_RX_CH0P/GXBL1D_REFCLK0P       | FEB_MX_R_P                           | FEB_MX_R_P<2>                       
AU43 | REFCLK_GXBL1D_CHBp                   | REFCLK_GXBL1D_CHBP                   | GND_POWER                            | GND_POWER                           
AU42 | REFCLK_GXBL1D_CHBn                   | REFCLK_GXBL1D_CHBN                   | GND_POWER                            | GND_POWER                           
AW43 | REFCLK_GXBL1C_CHTp                   | REFCLK_GXBL1C_CHTP                   | SI530_MX_CLK156_25_P                 | SI530_MX_CLK156_25_P                
AW42 | REFCLK_GXBL1C_CHTn                   | REFCLK_GXBL1C_CHTN                   | SI530_MX_CLK156_25_N                 | SI530_MX_CLK156_25_N                
BE50 | GXBL1C_TX_CH5n                       | GXBL1C_TX_CH5N                       | NC                                   | NC                                  
BE51 | GXBL1C_TX_CH5p                       | GXBL1C_TX_CH5P                       | NC                                   | NC                                  
BD44 | GXBL1C_RX_CH5n/GXBL1C_REFCLK5n       | GXBL1C_RX_CH5N/GXBL1C_REFCLK5N       | FEB_MX_R_N                           | FEB_MX_R_N<1>                       
BD45 | GXBL1C_RX_CH5p/GXBL1C_REFCLK5p       | GXBL1C_RX_CH5P/GXBL1C_REFCLK5P       | FEB_MX_R_P                           | FEB_MX_R_P<1>                       
BF48 | GXBL1C_TX_CH4n                       | GXBL1C_TX_CH4N                       | NC                                   | NC                                  
BF49 | GXBL1C_TX_CH4p                       | GXBL1C_TX_CH4P                       | NC                                   | NC                                  
BE46 | GXBL1C_RX_CH4n/GXBL1C_REFCLK4n       | GXBL1C_RX_CH4N/GXBL1C_REFCLK4N       | FEB_MX_R_N                           | FEB_MX_R_N<0>                       
BE47 | GXBL1C_RX_CH4p/GXBL1C_REFCLK4p       | GXBL1C_RX_CH4P/GXBL1C_REFCLK4P       | FEB_MX_R_P                           | FEB_MX_R_P<0>                       
BG50 | GXBL1C_TX_CH3n                       | GXBL1C_TX_CH3N                       | NC                                   | NC                                  
BG51 | GXBL1C_TX_CH3p                       | GXBL1C_TX_CH3P                       | NC                                   | NC                                  
BF44 | GXBL1C_RX_CH3n/GXBL1C_REFCLK3n       | GXBL1C_RX_CH3N/GXBL1C_REFCLK3N       | GND_POWER                            | GND_POWER                           
BF45 | GXBL1C_RX_CH3p/GXBL1C_REFCLK3p       | GXBL1C_RX_CH3P/GXBL1C_REFCLK3P       | GND_POWER                            | GND_POWER                           
BH48 | GXBL1C_TX_CH2n                       | GXBL1C_TX_CH2N                       | RTM_MON_MX_TX_N                      | RTM_MON_MX_TX_N                     
BH49 | GXBL1C_TX_CH2p                       | GXBL1C_TX_CH2P                       | RTM_MON_MX_TX_P                      | RTM_MON_MX_TX_P                     
BG46 | GXBL1C_RX_CH2n/GXBL1C_REFCLK2n       | GXBL1C_RX_CH2N/GXBL1C_REFCLK2N       | RTM_MON_MX_AC_RX_N                   | RTM_MON_MX_AC_RX_N                  
BG47 | GXBL1C_RX_CH2p/GXBL1C_REFCLK2p       | GXBL1C_RX_CH2P/GXBL1C_REFCLK2P       | RTM_MON_MX_AC_RX_P                   | RTM_MON_MX_AC_RX_P                  
BK48 | GXBL1C_TX_CH1n                       | GXBL1C_TX_CH1N                       | RTM_FELIX_MX_TX_N                    | RTM_FELIX_MX_TX_N<0>                
BK49 | GXBL1C_TX_CH1p                       | GXBL1C_TX_CH1P                       | RTM_FELIX_MX_TX_P                    | RTM_FELIX_MX_TX_P<0>                
BJ46 | GXBL1C_RX_CH1n/GXBL1C_REFCLK1n       | GXBL1C_RX_CH1N/GXBL1C_REFCLK1N       | RTM_FELIX_MX_AC_RX_N                 | RTM_FELIX_MX_AC_RX_N<0>             
BJ47 | GXBL1C_RX_CH1p/GXBL1C_REFCLK1p       | GXBL1C_RX_CH1P/GXBL1C_REFCLK1P       | RTM_FELIX_MX_AC_RX_P                 | RTM_FELIX_MX_AC_RX_P<0>             
BL46 | GXBL1C_TX_CH0n                       | GXBL1C_TX_CH0N                       | SWITCH_1GBE_MX_TX_N                  | SWITCH_1GBE_MX_TX_N                 
BL47 | GXBL1C_TX_CH0p                       | GXBL1C_TX_CH0P                       | SWITCH_1GBE_MX_TX_P                  | SWITCH_1GBE_MX_TX_P                 
BH44 | GXBL1C_RX_CH0n/GXBL1C_REFCLK0n       | GXBL1C_RX_CH0N/GXBL1C_REFCLK0N       | SWITCH_1GBE_MX_RX_N                  | SWITCH_1GBE_MX_RX_N                 
BH45 | GXBL1C_RX_CH0p/GXBL1C_REFCLK0p       | GXBL1C_RX_CH0P/GXBL1C_REFCLK0P       | SWITCH_1GBE_MX_RX_P                  | SWITCH_1GBE_MX_RX_P                 
BA43 | REFCLK_GXBL1C_CHBp                   | REFCLK_GXBL1C_CHBP                   | REF_240_MX_RIGHT_P                   | REF_240_MX_RIGHT_P                  
BA42 | REFCLK_GXBL1C_CHBn                   | REFCLK_GXBL1C_CHBN                   | REF_240_MX_RIGHT_N                   | REF_240_MX_RIGHT_N                  
C40  | LVDS2N_1n                            | IO1                                  | NC                                   | NC                                  
C41  | LVDS2N_1p                            | IO2                                  | NC                                   | NC                                  
B42  | LVDS2N_2n                            | IO3                                  | NC                                   | NC                                  
C42  | LVDS2N_2p                            | IO4                                  | NC                                   | NC                                  
D41  | LVDS2N_3n                            | IO5                                  | NC                                   | NC                                  
D42  | LVDS2N_3p                            | IO6                                  | NC                                   | NC                                  
E40  | LVDS2N_4n                            | IO7                                  | NC                                   | NC                                  
E41  | LVDS2N_4p                            | IO8                                  | NC                                   | NC                                  
F40  | LVDS2N_5n                            | IO9                                  | NC                                   | NC                                  
E39  | LVDS2N_5p                            | IO10                                 | NC                                   | NC                                  
F39  | LVDS2N_6n                            | IO11                                 | MX_RX_G2_SCL                         | MX_RX_G2_SCL                        
F38  | LVDS2N_6p                            | IO12                                 | NC                                   | NC                                  
K37  | LVDS2N_7n                            | IO13                                 | NC                                   | NC                                  
J37  | LVDS2N_7p                            | IO14                                 | NC                                   | NC                                  
G38  | LVDS2N_8n                            | IO15                                 | NC                                   | NC                                  
H39  | LVDS2N_8p                            | IO16                                 | MX_RX_G2_SDA                         | MX_RX_G2_SDA                        
M37  | LVDS2N_9n                            | IO17                                 | NC                                   | NC                                  
L37  | LVDS2N_9p                            | IO18                                 | NC                                   | NC                                  
J38  | LVDS2N_10n                           | IO19                                 | NC                                   | NC                                  
H38  | LVDS2N_10p                           | IO20                                 | NC                                   | NC                                  
P37  | LVDS2N_11n                           | IO21                                 | NC                                   | NC                                  
R37  | LVDS2N_11p                           | IO22                                 | NC                                   | NC                                  
N38  | LVDS2N_12n                           | IO23                                 | NC                                   | NC                                  
P38  | LVDS2N_12p                           | IO24                                 | NC                                   | NC                                  
J39  | LVDS2N_13n                           | IO25                                 | NC                                   | NC                                  
K39  | LVDS2N_13p                           | IO26                                 | NC                                   | NC                                  
L39  | LVDS2N_14n                           | IO27                                 | NC                                   | NC                                  
L38  | LVDS2N_14p                           | IO28                                 | NC                                   | NC                                  
G40  | LVDS2N_15n                           | IO29                                 | NC                                   | NC                                  
H40  | LVDS2N_15p                           | IO30                                 | NC                                   | NC                                  
F42  | LVDS2N_16n                           | IO31                                 | NC                                   | NC                                  
E42  | LVDS2N_16p                           | IO32                                 | NC                                   | NC                                  
G41  | LVDS2N_17n                           | IO33                                 | NC                                   | NC                                  
H41  | LVDS2N_17p                           | IO34                                 | NC                                   | NC                                  
H42  | LVDS2N_18n                           | IO35                                 | NC                                   | NC                                  
G42  | LVDS2N_18p                           | IO36                                 | NC                                   | NC                                  
M38  | LVDS2N_19n                           | IO37                                 | NC                                   | NC                                  
N39  | LVDS2N_19p                           | IO38                                 | NC                                   | NC                                  
P39  | LVDS2N_20n                           | IO39                                 | NC                                   | NC                                  
R39  | LVDS2N_20p                           | IO40                                 | NC                                   | NC                                  
T38  | LVDS2N_21n                           | IO41                                 | NC                                   | NC                                  
T39  | LVDS2N_21p                           | IO42                                 | NC                                   | NC                                  
T37  | LVDS2N_22n                           | IO43                                 | NC                                   | NC                                  
U37  | LVDS2N_22p                           | IO44                                 | NC                                   | NC                                  
W39  | LVDS2N_23n                           | IO45                                 | NC                                   | NC                                  
V39  | LVDS2N_23p                           | IO46                                 | NC                                   | NC                                  
U38  | LVDS2N_24n                           | IO47                                 | NC                                   | NC                                  
V38  | LVDS2N_24p                           | IO48                                 | NC                                   | NC                                  
T34  | LVDS2M_1n                            | IO/LVDS2M_1N/DQ4                     | NC                                   | NC                                  
R34  | LVDS2M_1p                            | IO/LVDS2M_1P/DQ4                     | NC                                   | NC                                  
T35  | LVDS2M_2n                            | IO/LVDS2M_2N/DQ4                     | NC                                   | NC                                  
R35  | LVDS2M_2p                            | IO/LVDS2M_2P/DQ4                     | NC                                   | NC                                  
P36  | LVDS2M_3n                            | IO/LVDS2M_3N/DQ4                     | NC                                   | NC                                  
R36  | LVDS2M_3p                            | IO/LVDS2M_3P/DQ4                     | NC                                   | NC                                  
N36  | LVDS2M_4n                            | IO/LVDS2M_4N/DQSN4                   | NC                                   | NC                                  
