Pin  | Pinout file pin name                 | Schematics pin name                  | Schematics net name                  | Schematics net name with index      
AG48 | GND                                  | GND98                                | GND_POWER                            | GND_POWER                           
AG45 | GND                                  | GND99                                | GND_POWER                            | GND_POWER                           
AG44 | GND                                  | GND104                               | GND_POWER                            | GND_POWER                           
AG38 | GND                                  | GND106                               | GND_POWER                            | GND_POWER                           
AG31 | GND                                  | GND108                               | GND_POWER                            | GND_POWER                           
AG26 | GND                                  | GND112                               | GND_POWER                            | GND_POWER                           
AG21 | GND                                  | GND113                               | GND_POWER                            | GND_POWER                           
AG2  | GND                                  | GND121                               | GND_POWER                            | GND_POWER                           
AG16 | GND                                  | GND122                               | GND_POWER                            | GND_POWER                           
AG12 | GND                                  | GND124                               | GND_POWER                            | GND_POWER                           
AG1  | GND                                  | GND130                               | GND_POWER                            | GND_POWER                           
AF8  | GND                                  | GND131                               | GND_POWER                            | GND_POWER                           
AF7  | GND                                  | GND132                               | GND_POWER                            | GND_POWER                           
AF47 | GND                                  | GND134                               | GND_POWER                            | GND_POWER                           
AF46 | GND                                  | GND145                               | GND_POWER                            | GND_POWER                           
AF43 | GND                                  | GND152                               | GND_POWER                            | GND_POWER                           
AF42 | GND                                  | GND155                               | GND_POWER                            | GND_POWER                           
AF4  | GND                                  | GND157                               | GND_POWER                            | GND_POWER                           
AF39 | GND                                  | GND159                               | GND_POWER                            | GND_POWER                           
AF33 | GND                                  | GND161                               | GND_POWER                            | GND_POWER                           
AF3  | GND                                  | GND162                               | GND_POWER                            | GND_POWER                           
AF28 | GND                                  | GND163                               | GND_POWER                            | GND_POWER                           
AF23 | GND                                  | GND164                               | GND_POWER                            | GND_POWER                           
AF18 | GND                                  | GND165                               | GND_POWER                            | GND_POWER                           
AF11 | GND                                  | GND166                               | GND_POWER                            | GND_POWER                           
AE6  | GND                                  | GND167                               | GND_POWER                            | GND_POWER                           
AE5  | GND                                  | GND168                               | GND_POWER                            | GND_POWER                           
AE49 | GND                                  | GND169                               | GND_POWER                            | GND_POWER                           
AE48 | GND                                  | GND170                               | GND_POWER                            | GND_POWER                           
AE45 | GND                                  | GND171                               | GND_POWER                            | GND_POWER                           
AE44 | GND                                  | GND172                               | GND_POWER                            | GND_POWER                           
AE39 | GND                                  | GND173                               | GND_POWER                            | GND_POWER                           
AE38 | GND                                  | GND174                               | GND_POWER                            | GND_POWER                           
AE35 | GND                                  | GND175                               | GND_POWER                            | GND_POWER                           
AE30 | GND                                  | GND176                               | GND_POWER                            | GND_POWER                           
AE25 | GND                                  | GND177                               | GND_POWER                            | GND_POWER                           
AE20 | GND                                  | GND178                               | GND_POWER                            | GND_POWER                           
AE2  | GND                                  | GND179                               | GND_POWER                            | GND_POWER                           
AE15 | GND                                  | GND180                               | GND_POWER                            | GND_POWER                           
AE13 | GND                                  | GND181                               | GND_POWER                            | GND_POWER                           
AE12 | GND                                  | GND182                               | GND_POWER                            | GND_POWER                           
AE11 | GND                                  | GND183                               | GND_POWER                            | GND_POWER                           
AE1  | GND                                  | GND184                               | GND_POWER                            | GND_POWER                           
AD8  | GND                                  | GND185                               | GND_POWER                            | GND_POWER                           
AD7  | GND                                  | GND186                               | GND_POWER                            | GND_POWER                           
AD47 | GND                                  | GND187                               | GND_POWER                            | GND_POWER                           
AD46 | GND                                  | GND188                               | GND_POWER                            | GND_POWER                           
AD43 | GND                                  | GND189                               | GND_POWER                            | GND_POWER                           
AD42 | GND                                  | GND190                               | GND_POWER                            | GND_POWER                           
AD4  | GND                                  | GND191                               | GND_POWER                            | GND_POWER                           
AD39 | GND                                  | GND192                               | GND_POWER                            | GND_POWER                           
AD37 | GND                                  | GND193                               | GND_POWER                            | GND_POWER                           
AD32 | GND                                  | GND194                               | GND_POWER                            | GND_POWER                           
AD3  | GND                                  | GND195                               | GND_POWER                            | GND_POWER                           
AD27 | GND                                  | GND196                               | GND_POWER                            | GND_POWER                           
AD22 | GND                                  | GND197                               | GND_POWER                            | GND_POWER                           
AD17 | GND                                  | GND198                               | GND_POWER                            | GND_POWER                           
AD13 | GND                                  | GND199                               | GND_POWER                            | GND_POWER                           
AD11 | GND                                  | GND200                               | GND_POWER                            | GND_POWER                           
AC6  | GND                                  | GND201                               | GND_POWER                            | GND_POWER                           
AC5  | GND                                  | GND202                               | GND_POWER                            | GND_POWER                           
AC49 | GND                                  | GND203                               | GND_POWER                            | GND_POWER                           
AC48 | GND                                  | GND204                               | GND_POWER                            | GND_POWER                           
AC45 | GND                                  | GND205                               | GND_POWER                            | GND_POWER                           
AC44 | GND                                  | GND206                               | GND_POWER                            | GND_POWER                           
AC38 | GND                                  | GND207                               | GND_POWER                            | GND_POWER                           
AC37 | GND                                  | GND208                               | GND_POWER                            | GND_POWER                           
AC34 | GND                                  | GND209                               | GND_POWER                            | GND_POWER                           
AC29 | GND                                  | GND210                               | GND_POWER                            | GND_POWER                           
AC24 | GND                                  | GND211                               | GND_POWER                            | GND_POWER                           
AC2  | GND                                  | GND212                               | GND_POWER                            | GND_POWER                           
AC19 | GND                                  | GND213                               | GND_POWER                            | GND_POWER                           
AC13 | GND                                  | GND214                               | GND_POWER                            | GND_POWER                           
AC12 | GND                                  | GND215                               | GND_POWER                            | GND_POWER                           
AC1  | GND                                  | GND216                               | GND_POWER                            | GND_POWER                           
AB8  | GND                                  | GND217                               | GND_POWER                            | GND_POWER                           
AB7  | GND                                  | GND218                               | GND_POWER                            | GND_POWER                           
AB47 | GND                                  | GND219                               | GND_POWER                            | GND_POWER                           
AB46 | GND                                  | GND220                               | GND_POWER                            | GND_POWER                           
AB43 | GND                                  | GND221                               | GND_POWER                            | GND_POWER                           
AB42 | GND                                  | GND222                               | GND_POWER                            | GND_POWER                           
AB4  | GND                                  | GND223                               | GND_POWER                            | GND_POWER                           
AB39 | GND                                  | GND224                               | GND_POWER                            | GND_POWER                           
AB37 | GND                                  | GND225                               | GND_POWER                            | GND_POWER                           
AB31 | GND                                  | GND226                               | GND_POWER                            | GND_POWER                           
AB3  | GND                                  | GND227                               | GND_POWER                            | GND_POWER                           
AB26 | GND                                  | GND228                               | GND_POWER                            | GND_POWER                           
AB21 | GND                                  | GND229                               | GND_POWER                            | GND_POWER                           
AB16 | GND                                  | GND230                               | GND_POWER                            | GND_POWER                           
AB11 | GND                                  | GND231                               | GND_POWER                            | GND_POWER                           
AA6  | GND                                  | GND232                               | GND_POWER                            | GND_POWER                           
AA5  | GND                                  | GND233                               | GND_POWER                            | GND_POWER                           
AA49 | GND                                  | GND234                               | GND_POWER                            | GND_POWER                           
AA48 | GND                                  | GND235                               | GND_POWER                            | GND_POWER                           
AA45 | GND                                  | GND236                               | GND_POWER                            | GND_POWER                           
AA44 | GND                                  | GND237                               | GND_POWER                            | GND_POWER                           
AA38 | GND                                  | GND238                               | GND_POWER                            | GND_POWER                           
AA37 | GND                                  | GND239                               | GND_POWER                            | GND_POWER                           
AA36 | GND                                  | GND240                               | GND_POWER                            | GND_POWER                           
AA33 | GND                                  | GND175                               | GND_POWER                            | GND_POWER                           
AA28 | GND                                  | GND36                                | GND_POWER                            | GND_POWER                           
AA23 | GND                                  | GND153                               | GND_POWER                            | GND_POWER                           
AA2  | GND                                  | GND15                                | GND_POWER                            | GND_POWER                           
AA18 | GND                                  | GND66                                | GND_POWER                            | GND_POWER                           
AA14 | GND                                  | GND78                                | GND_POWER                            | GND_POWER                           
AA13 | GND                                  | GND113                               | GND_POWER                            | GND_POWER                           
AA12 | GND                                  | GND11                                | GND_POWER                            | GND_POWER                           
AA1  | GND                                  | GND34                                | GND_POWER                            | GND_POWER                           
A9   | GND                                  | GND63                                | GND_POWER                            | GND_POWER                           
A6   | GND                                  | GND28                                | GND_POWER                            | GND_POWER                           
A5   | GND                                  | GND26                                | GND_POWER                            | GND_POWER                           
A47  | GND                                  | GND118                               | GND_POWER                            | GND_POWER                           
A46  | GND                                  | GND8                                 | GND_POWER                            | GND_POWER                           
A45  | GND                                  | GND22                                | GND_POWER                            | GND_POWER                           
A44  | GND                                  | GND85                                | GND_POWER                            | GND_POWER                           
A41  | GND                                  | GND111                               | GND_POWER                            | GND_POWER                           
A40  | GND                                  | GND79                                | GND_POWER                            | GND_POWER                           
A4   | GND                                  | GND161                               | GND_POWER                            | GND_POWER                           
A39  | GND                                  | GND102                               | GND_POWER                            | GND_POWER                           
A33  | GND                                  | GND67                                | GND_POWER                            | GND_POWER                           
A3   | GND                                  | GND76                                | GND_POWER                            | GND_POWER                           
A28  | GND                                  | GND143                               | GND_POWER                            | GND_POWER                           
A23  | GND                                  | GND154                               | GND_POWER                            | GND_POWER                           
A2   | GND                                  | GND52                                | GND_POWER                            | GND_POWER                           
A18  | GND                                  | GND173                               | GND_POWER                            | GND_POWER                           
A13  | GND                                  | GND184                               | GND_POWER                            | GND_POWER                           
A11  | GND                                  | GND145                               | GND_POWER                            | GND_POWER                           
A10  | GND                                  | GND61                                | GND_POWER                            | GND_POWER                           
AF24 | GNDSENSE                             | GNDSENSE                             | SX_GNDSENSE                          | SX_GNDSENSE                         
Y34  | VCC                                  | VCC1                                 | VCC_SX                               | VCC_SX                              
Y33  | VCC                                  | VCC2                                 | VCC_SX                               | VCC_SX                              
Y32  | VCC                                  | VCC3                                 | VCC_SX                               | VCC_SX                              
Y31  | VCC                                  | VCC4                                 | VCC_SX                               | VCC_SX                              
Y30  | VCC                                  | VCC5                                 | VCC_SX                               | VCC_SX                              
Y29  | VCC                                  | VCC6                                 | VCC_SX                               | VCC_SX                              
Y28  | VCC                                  | VCC7                                 | VCC_SX                               | VCC_SX                              
Y27  | VCC                                  | VCC8                                 | VCC_SX                               | VCC_SX                              
Y26  | VCC                                  | VCC9                                 | VCC_SX                               | VCC_SX                              
Y25  | VCC                                  | VCC10                                | VCC_SX                               | VCC_SX                              
Y24  | VCC                                  | VCC11                                | VCC_SX                               | VCC_SX                              
Y23  | VCC                                  | VCC12                                | VCC_SX                               | VCC_SX                              
Y22  | VCC                                  | VCC13                                | VCC_SX                               | VCC_SX                              
Y21  | VCC                                  | VCC14                                | VCC_SX                               | VCC_SX                              
Y20  | VCC                                  | VCC15                                | VCC_SX                               | VCC_SX                              
Y19  | VCC                                  | VCC16                                | VCC_SX                               | VCC_SX                              
Y18  | VCC                                  | VCC17                                | VCC_SX                               | VCC_SX                              
Y17  | VCC                                  | VCC18                                | VCC_SX                               | VCC_SX                              
Y16  | VCC                                  | VCC19                                | VCC_SX                               | VCC_SX                              
W31  | VCC                                  | VCC20                                | VCC_SX                               | VCC_SX                              
W19  | VCC                                  | VCC21                                | VCC_SX                               | VCC_SX                              
AN30 | VCC                                  | VCC22                                | VCC_SX                               | VCC_SX                              
AM33 | VCC                                  | VCC23                                | VCC_SX                               | VCC_SX                              
AM32 | VCC                                  | VCC24                                | VCC_SX                               | VCC_SX                              
AM31 | VCC                                  | VCC25                                | VCC_SX                               | VCC_SX                              
AM30 | VCC                                  | VCC26                                | VCC_SX                               | VCC_SX                              
AM29 | VCC                                  | VCC27                                | VCC_SX                               | VCC_SX                              
AM28 | VCC                                  | VCC28                                | VCC_SX                               | VCC_SX                              
AM26 | VCC                                  | VCC29                                | VCC_SX                               | VCC_SX                              
AM25 | VCC                                  | VCC30                                | VCC_SX                               | VCC_SX                              
AM24 | VCC                                  | VCC31                                | VCC_SX                               | VCC_SX                              
AM19 | VCC                                  | VCC32                                | VCC_SX                               | VCC_SX                              
AM18 | VCC                                  | VCC33                                | VCC_SX                               | VCC_SX                              
AM17 | VCC                                  | VCC34                                | VCC_SX                               | VCC_SX                              
AL32 | VCC                                  | VCC35                                | VCC_SX                               | VCC_SX                              
AL30 | VCC                                  | VCC36                                | VCC_SX                               | VCC_SX                              
AL29 | VCC                                  | VCC37                                | VCC_SX                               | VCC_SX                              
AL27 | VCC                                  | VCC38                                | VCC_SX                               | VCC_SX                              
AL26 | VCC                                  | VCC39                                | VCC_SX                               | VCC_SX                              
AL25 | VCC                                  | VCC40                                | VCC_SX                               | VCC_SX                              
AL24 | VCC                                  | VCC41                                | VCC_SX                               | VCC_SX                              
AL23 | VCC                                  | VCC42                                | VCC_SX                               | VCC_SX                              
AL22 | VCC                                  | VCC43                                | VCC_SX                               | VCC_SX                              
AL21 | VCC                                  | VCC44                                | VCC_SX                               | VCC_SX                              
AL20 | VCC                                  | VCC45                                | VCC_SX                               | VCC_SX                              
AL17 | VCC                                  | VCC46                                | VCC_SX                               | VCC_SX                              
AK34 | VCC                                  | VCC47                                | VCC_SX                               | VCC_SX                              
AK33 | VCC                                  | VCC48                                | VCC_SX                               | VCC_SX                              
AK32 | VCC                                  | VCC49                                | VCC_SX                               | VCC_SX                              
AK29 | VCC                                  | VCC50                                | VCC_SX                               | VCC_SX                              
AK28 | VCC                                  | VCC51                                | VCC_SX                               | VCC_SX                              
AK27 | VCC                                  | VCC52                                | VCC_SX                               | VCC_SX                              
AK26 | VCC                                  | VCC53                                | VCC_SX                               | VCC_SX                              
AK24 | VCC                                  | VCC54                                | VCC_SX                               | VCC_SX                              
AK23 | VCC                                  | VCC55                                | VCC_SX                               | VCC_SX                              
AK22 | VCC                                  | VCC56                                | VCC_SX                               | VCC_SX                              
AK21 | VCC                                  | VCC57                                | VCC_SX                               | VCC_SX                              
AK17 | VCC                                  | VCC58                                | VCC_SX                               | VCC_SX                              
AK16 | VCC                                  | VCC59                                | VCC_SX                               | VCC_SX                              
AJ35 | VCC                                  | VCC60                                | VCC_SX                               | VCC_SX                              
AJ29 | VCC                                  | VCC61                                | VCC_SX                               | VCC_SX                              
AJ28 | VCC                                  | VCC62                                | VCC_SX                               | VCC_SX                              
AJ26 | VCC                                  | VCC63                                | VCC_SX                               | VCC_SX                              
AJ25 | VCC                                  | VCC64                                | VCC_SX                               | VCC_SX                              
AJ24 | VCC                                  | VCC65                                | VCC_SX                               | VCC_SX                              
AJ23 | VCC                                  | VCC66                                | VCC_SX                               | VCC_SX                              
AJ21 | VCC                                  | VCC67                                | VCC_SX                               | VCC_SX                              
AJ20 | VCC                                  | VCC68                                | VCC_SX                               | VCC_SX                              
AJ19 | VCC                                  | VCC69                                | VCC_SX                               | VCC_SX                              
AJ16 | VCC                                  | VCC70                                | VCC_SX                               | VCC_SX                              
AJ15 | VCC                                  | VCC71                                | VCC_SX                               | VCC_SX                              
AH28 | VCC                                  | VCC72                                | VCC_SX                               | VCC_SX                              
AH27 | VCC                                  | VCC73                                | VCC_SX                               | VCC_SX                              
AH26 | VCC                                  | VCC74                                | VCC_SX                               | VCC_SX                              
AH25 | VCC                                  | VCC75                                | VCC_SX                               | VCC_SX                              
AH23 | VCC                                  | VCC76                                | VCC_SX                               | VCC_SX                              
AH22 | VCC                                  | VCC77                                | VCC_SX                               | VCC_SX                              
AH21 | VCC                                  | VCC78                                | VCC_SX                               | VCC_SX                              
AH20 | VCC                                  | VCC79                                | VCC_SX                               | VCC_SX                              
AH18 | VCC                                  | VCC80                                | VCC_SX                               | VCC_SX                              
AH15 | VCC                                  | VCC81                                | VCC_SX                               | VCC_SX                              
AG28 | VCC                                  | VCC82                                | VCC_SX                               | VCC_SX                              
AG23 | VCC                                  | VCC83                                | VCC_SX                               | VCC_SX                              
AG19 | VCC                                  | VCC84                                | VCC_SX                               | VCC_SX                              
AG15 | VCC                                  | VCC85                                | VCC_SX                               | VCC_SX                              
AF35 | VCC                                  | VCC86                                | VCC_SX                               | VCC_SX                              
AF32 | VCC                                  | VCC87                                | VCC_SX                               | VCC_SX                              
AF31 | VCC                                  | VCC88                                | VCC_SX                               | VCC_SX                              
AF30 | VCC                                  | VCC89                                | VCC_SX                               | VCC_SX                              
AF29 | VCC                                  | VCC90                                | VCC_SX                               | VCC_SX                              
AF27 | VCC                                  | VCC91                                | VCC_SX                               | VCC_SX                              
AF22 | VCC                                  | VCC92                                | VCC_SX                               | VCC_SX                              
AF21 | VCC                                  | VCC93                                | VCC_SX                               | VCC_SX                              
AF20 | VCC                                  | VCC94                                | VCC_SX                               | VCC_SX                              
AF19 | VCC                                  | VCC95                                | VCC_SX                               | VCC_SX                              
AE34 | VCC                                  | VCC96                                | VCC_SX                               | VCC_SX                              
AE31 | VCC                                  | VCC97                                | VCC_SX                               | VCC_SX                              
AE27 | VCC                                  | VCC98                                | VCC_SX                               | VCC_SX                              
AE23 | VCC                                  | VCC99                                | VCC_SX                               | VCC_SX                              
AE19 | VCC                                  | VCC100                               | VCC_SX                               | VCC_SX                              
AD33 | VCC                                  | VCC101                               | VCC_SX                               | VCC_SX                              
AD31 | VCC                                  | VCC102                               | VCC_SX                               | VCC_SX                              
AD30 | VCC                                  | VCC103                               | VCC_SX                               | VCC_SX                              
AD29 | VCC                                  | VCC104                               | VCC_SX                               | VCC_SX                              
AD28 | VCC                                  | VCC105                               | VCC_SX                               | VCC_SX                              
AD26 | VCC                                  | VCC106                               | VCC_SX                               | VCC_SX                              
AD25 | VCC                                  | VCC107                               | VCC_SX                               | VCC_SX                              
AD24 | VCC                                  | VCC108                               | VCC_SX                               | VCC_SX                              
AD23 | VCC                                  | VCC109                               | VCC_SX                               | VCC_SX                              
AD21 | VCC                                  | VCC110                               | VCC_SX                               | VCC_SX                              
AD20 | VCC                                  | VCC111                               | VCC_SX                               | VCC_SX                              
AD19 | VCC                                  | VCC112                               | VCC_SX                               | VCC_SX                              
AD18 | VCC                                  | VCC113                               | VCC_SX                               | VCC_SX                              
AC32 | VCC                                  | VCC114                               | VCC_SX                               | VCC_SX                              
AC31 | VCC                                  | VCC115                               | VCC_SX                               | VCC_SX                              
AC30 | VCC                                  | VCC116                               | VCC_SX                               | VCC_SX                              
AC28 | VCC                                  | VCC117                               | VCC_SX                               | VCC_SX                              
AC27 | VCC                                  | VCC118                               | VCC_SX                               | VCC_SX                              
AC26 | VCC                                  | VCC119                               | VCC_SX                               | VCC_SX                              
AC25 | VCC                                  | VCC120                               | VCC_SX                               | VCC_SX                              
AC23 | VCC                                  | VCC121                               | VCC_SX                               | VCC_SX                              
AC22 | VCC                                  | VCC122                               | VCC_SX                               | VCC_SX                              
AC21 | VCC                                  | VCC123                               | VCC_SX                               | VCC_SX                              
AC20 | VCC                                  | VCC124                               | VCC_SX                               | VCC_SX                              
AC18 | VCC                                  | VCC125                               | VCC_SX                               | VCC_SX                              
AC17 | VCC                                  | VCC126                               | VCC_SX                               | VCC_SX                              
AC16 | VCC                                  | VCC127                               | VCC_SX                               | VCC_SX                              
AB33 | VCC                                  | VCC128                               | VCC_SX                               | VCC_SX                              
AB32 | VCC                                  | VCC129                               | VCC_SX                               | VCC_SX                              
AB29 | VCC                                  | VCC130                               | VCC_SX                               | VCC_SX                              
AB28 | VCC                                  | VCC131                               | VCC_SX                               | VCC_SX                              
AB27 | VCC                                  | VCC132                               | VCC_SX                               | VCC_SX                              
AB25 | VCC                                  | VCC133                               | VCC_SX                               | VCC_SX                              
AB24 | VCC                                  | VCC134                               | VCC_SX                               | VCC_SX                              
AB23 | VCC                                  | VCC135                               | VCC_SX                               | VCC_SX                              
AB22 | VCC                                  | VCC136                               | VCC_SX                               | VCC_SX                              
AB17 | VCC                                  | VCC137                               | VCC_SX                               | VCC_SX                              
AA35 | VCC                                  | VCC138                               | VCC_SX                               | VCC_SX                              
AA34 | VCC                                  | VCC139                               | VCC_SX                               | VCC_SX                              
AA29 | VCC                                  | VCC140                               | VCC_SX                               | VCC_SX                              
AA27 | VCC                                  | VCC141                               | VCC_SX                               | VCC_SX                              
AA26 | VCC                                  | VCC142                               | VCC_SX                               | VCC_SX                              
AA25 | VCC                                  | VCC143                               | VCC_SX                               | VCC_SX                              
AA24 | VCC                                  | VCC144                               | VCC_SX                               | VCC_SX                              
AA22 | VCC                                  | VCC145                               | VCC_SX                               | VCC_SX                              
AA21 | VCC                                  | VCC146                               | VCC_SX                               | VCC_SX                              
AA17 | VCC                                  | VCC147                               | VCC_SX                               | VCC_SX                              
AA16 | VCC                                  | VCC148                               | VCC_SX                               | VCC_SX                              
AA15 | VCC                                  | VCC149                               | VCC_SX                               | VCC_SX                              
AG33 | VCCPT                                | VCCPT1                               | P1_8V_SX                             | P1_8V_SX                            
AG32 | VCCPT                                | VCCPT2                               | P1_8V_SX                             | P1_8V_SX                            
